,STATE,zipcode,N1,N02650,A02650,avg_income
1371,AZ,86045,4150.0,4150.0,164131.0,39.54963855421687
1372,AZ,86046,2720.0,2720.0,130461.0,47.96360294117647
1373,AZ,86047,4810.0,4810.0,195626.0,40.670686070686074
1374,AZ,86301,11200.0,11200.0,763226.0,68.14517857142857
1375,AZ,86303,8460.0,8460.0,633715.0,74.90721040189125
1376,AZ,86305,8840.0,8840.0,792493.0,89.64852941176471
1377,AZ,86314,16520.0,16520.0,738122.0,44.68050847457627
1378,AZ,86315,4130.0,4130.0,289400.0,70.0726392251816
1379,AZ,86321,820.0,820.0,54229.0,66.1329268292683
1380,AZ,86322,5030.0,5030.0,229097.0,45.546123260437376
1381,AZ,86323,8150.0,8150.0,396357.0,48.63276073619632
1382,AZ,86324,2030.0,2030.0,112792.0,55.56256157635468
1383,AZ,86325,2510.0,2510.0,155431.0,61.92470119521912
1384,AZ,86326,11210.0,11210.0,527826.0,47.08528099910794
1385,AZ,86327,5020.0,5020.0,276717.0,55.12290836653386
1386,AZ,86332,610.0,610.0,27566.0,45.19016393442623
1387,AZ,86333,2180.0,2180.0,88842.0,40.753211009174315
1388,AZ,86334,1760.0,1760.0,75423.0,42.85397727272727
1389,AZ,86335,1860.0,1860.0,76343.0,41.04462365591398
1390,AZ,86336,5560.0,5560.0,546778.0,98.34136690647482
1391,AZ,86351,3010.0,3010.0,267302.0,88.80465116279069
1392,AZ,86401,10390.0,10390.0,570429.0,54.901732435033686
1393,AZ,86403,7390.0,7390.0,373290.0,50.512855209742895
1394,AZ,86404,7380.0,7380.0,430889.0,58.386043360433604
1395,AZ,86406,10400.0,10400.0,658864.0,63.35230769230769
1396,AZ,86409,9860.0,9860.0,410721.0,41.6552738336714
1397,AZ,86413,3370.0,3370.0,125070.0,37.11275964391692
1398,AZ,86426,5990.0,5990.0,279704.0,46.69515859766277
1399,AZ,86429,3050.0,3050.0,153496.0,50.32655737704918
1400,AZ,86434,570.0,570.0,22703.0,39.829824561403505
1401,AZ,86436,660.0,660.0,27970.0,42.378787878787875
1402,AZ,86440,2530.0,2530.0,106619.0,42.14189723320158
1403,AZ,86441,540.0,540.0,17411.0,32.242592592592594
1404,AZ,86442,12610.0,12610.0,476996.0,37.82680412371134
1405,AZ,86444,420.0,420.0,17160.0,40.857142857142854
1406,AZ,86445,110.0,110.0,3835.0,34.86363636363637
1407,AZ,86514,830.0,830.0,30066.0,36.22409638554217
1408,AZ,86547,260.0,260.0,8536.0,32.83076923076923
1409,CA,90001,21940.0,21940.0,656325.0,29.91453965360073
1410,CA,90002,20510.0,20510.0,602924.0,29.396587030716724
1411,CA,90003,27790.0,27790.0,779673.0,28.05588341129903
1412,CA,90004,28040.0,28040.0,2122307.0,75.68855206847361
1413,CA,90005,16460.0,16460.0,932423.0,56.64781287970838
1414,CA,90006,23140.0,23140.0,732695.0,31.663569576490925
1415,CA,90007,12670.0,12670.0,402455.0,31.76440410418311
1416,CA,90008,15230.0,15230.0,831895.0,54.62212738017072
1417,CA,90010,2610.0,2610.0,776490.0,297.5057471264368
1418,CA,90011,39110.0,39110.0,1090476.0,27.88228074661212
1419,CA,90012,11950.0,11950.0,744826.0,62.32853556485356
1420,CA,90013,4350.0,4350.0,348063.0,80.01448275862069
1421,CA,90014,3510.0,3510.0,290307.0,82.70854700854701
1422,CA,90015,9740.0,9740.0,723583.0,74.28983572895277
1423,CA,90016,22890.0,22890.0,1034068.0,45.175535168195715
1424,CA,90017,9970.0,9970.0,758151.0,76.0432296890672
1425,CA,90018,22370.0,22370.0,895105.0,40.013634331694234
1426,CA,90019,29550.0,29550.0,1689026.0,57.15824027072758
1427,CA,90020,18310.0,18310.0,1281562.0,69.99246313489897
1428,CA,90021,1370.0,1370.0,157168.0,114.72116788321168
1429,CA,90022,28080.0,28080.0,977154.0,34.79893162393162
1430,CA,90023,18330.0,18330.0,612524.0,33.4164757228587
1431,CA,90024,15260.0,15260.0,5477779.0,358.9632372214941
1432,CA,90025,25930.0,25920.0,5337906.0,205.8583108368685
1433,CA,90026,31780.0,31780.0,1831583.0,57.633196979232224
1434,CA,90027,24060.0,24060.0,2284222.0,94.93857024106401
1435,CA,90028,15680.0,15680.0,798094.0,50.89885204081633
1436,CA,90029,16860.0,16860.0,670148.0,39.74780545670225
1437,CA,90031,16800.0,16800.0,666157.0,39.65220238095238
1438,CA,90032,19900.0,19900.0,890699.0,44.75874371859297
1439,CA,90033,18200.0,18200.0,574691.0,31.576428571428572
1440,CA,90034,30960.0,30960.0,2398295.0,77.46430878552971
1441,CA,90035,13940.0,13940.0,1635549.0,117.3277618364419
1442,CA,90036,19750.0,19750.0,2299808.0,116.4459746835443
1443,CA,90037,24920.0,24920.0,717672.0,28.799036918138043
1444,CA,90038,13480.0,13480.0,656481.0,48.70037091988131
1445,CA,90039,15260.0,15260.0,1321201.0,86.57935779816513
1446,CA,90040,5710.0,5710.0,337175.0,59.04991243432575
1447,CA,90041,13120.0,13120.0,986592.0,75.19756097560976
1448,CA,90042,27800.0,27800.0,1519882.0,54.67201438848921
1449,CA,90043,21510.0,21510.0,1115505.0,51.85983263598327
1450,CA,90044,37780.0,37780.0,1156973.0,30.623954473266277
1451,CA,90045,18550.0,18550.0,2213921.0,119.34884097035041
1452,CA,90046,27440.0,27440.0,2770812.0,100.97711370262391
1453,CA,90047,24250.0,24250.0,1002473.0,41.33909278350515
1454,CA,90048,12550.0,12550.0,1788017.0,142.47147410358565
1455,CA,90049,18600.0,18600.0,8005141.0,430.3839247311828
1456,CA,90056,4710.0,4710.0,478270.0,101.54352441613588
1457,CA,90057,15990.0,15990.0,500790.0,31.318949343339586
1458,CA,90058,1490.0,1490.0,199222.0,133.70604026845638
1459,CA,90059,16990.0,16990.0,527650.0,31.05650382577987
1460,CA,90061,11930.0,11930.0,387086.0,32.446437552388936
1461,CA,90062,14760.0,14760.0,509362.0,34.50962059620596
1462,CA,90063,21520.0,21520.0,756188.0,35.13884758364312
1463,CA,90064,14950.0,14950.0,3457336.0,231.25993311036788
1464,CA,90065,21590.0,21590.0,1377592.0,63.806947660954144
1465,CA,90066,28630.0,28630.0,3028352.0,105.77548026545581
1466,CA,90067,3690.0,3690.0,3726634.0,1009.9279132791328
1467,CA,90068,11850.0,11850.0,1605034.0,135.4459071729958
1468,CA,90069,13400.0,13400.0,3011122.0,224.71059701492538
1469,CA,90077,3970.0,3970.0,3015128.0,759.4780856423174
1470,CA,90094,4850.0,4850.0,865947.0,178.54577319587628
1471,CA,90201,39700.0,39700.0,1298094.0,32.69758186397985
1472,CA,90210,9480.0,9480.0,6032545.0,636.3444092827004
1473,CA,90211,5470.0,5470.0,1935601.0,353.8575868372943
1474,CA,90212,7410.0,7410.0,2979746.0,402.12496626180837
1475,CA,90220,22290.0,22290.0,850623.0,38.16164199192463
1476,CA,90221,22490.0,22490.0,763176.0,33.93401511783015
1477,CA,90222,13290.0,13290.0,448840.0,33.77276147479308
1478,CA,90230,16020.0,16020.0,1649104.0,102.94032459425718
1479,CA,90232,8820.0,8820.0,959632.0,108.80181405895692
1480,CA,90240,12180.0,12180.0,868246.0,71.28456486042693
1481,CA,90241,20900.0,20900.0,1161934.0,55.59492822966507
1482,CA,90242,19800.0,19800.0,972566.0,49.11949494949495
1483,CA,90245,9830.0,9830.0,1316886.0,133.96602238046796
1484,CA,90247,23100.0,23100.0,1051806.0,45.53272727272727
1485,CA,90248,5600.0,5600.0,365145.0,65.20446428571428
1486,CA,90249,13540.0,13540.0,683811.0,50.50302806499261
1487,CA,90250,44320.0,44320.0,2185322.0,49.307806859205776
1488,CA,90254,10630.0,10630.0,2260389.0,212.64242709313265
1489,CA,90255,30700.0,30700.0,1008904.0,32.86332247557003
1490,CA,90260,15680.0,15680.0,736678.0,46.98201530612245
1491,CA,90262,28680.0,28680.0,1004771.0,35.03385634588563
1492,CA,90265,6890.0,6890.0,2192297.0,318.1853410740203
1493,CA,90266,17130.0,17130.0,6159666.0,359.58353765323994
1494,CA,90270,10850.0,10850.0,359798.0,33.16110599078341
1495,CA,90272,10650.0,10650.0,6551205.0,615.1366197183098
1496,CA,90274,12870.0,12870.0,4367172.0,339.3296037296037
1497,CA,90275,19590.0,19590.0,3589605.0,183.23660030627872
1498,CA,90277,19220.0,19220.0,2669300.0,138.88137356919876
1499,CA,90278,20270.0,20270.0,2385397.0,117.6811544153922
1500,CA,90280,41100.0,41100.0,1557027.0,37.88386861313869
1501,CA,90290,3010.0,3010.0,518779.0,172.3518272425249
1502,CA,90291,14300.0,14300.0,2715347.0,189.8844055944056
1503,CA,90292,13840.0,13840.0,2688565.0,194.2604768786127
1504,CA,90293,7170.0,7170.0,859366.0,119.8557880055788
1505,CA,90301,16800.0,16800.0,637319.0,37.935654761904765
1506,CA,90302,13950.0,13950.0,618566.0,44.34164874551971
1507,CA,90303,11600.0,11600.0,442089.0,38.11112068965517
1508,CA,90304,11640.0,11640.0,413408.0,35.51615120274914
1509,CA,90305,8080.0,8080.0,465585.0,57.62190594059406
1510,CA,90401,4520.0,4520.0,1193220.0,263.9867256637168
1511,CA,90402,5440.0,5440.0,3054224.0,561.4382352941177
1512,CA,90403,14290.0,14290.0,2360878.0,165.21189643107067
1513,CA,90404,11370.0,11370.0,1166072.0,102.55690413368514
1514,CA,90405,15260.0,15260.0,2473020.0,162.05897771952817
1515,CA,90501,20580.0,20580.0,1341932.0,65.20563654033042
1516,CA,90502,8910.0,8910.0,567245.0,63.6638608305275
1517,CA,90503,21390.0,21390.0,2123645.0,99.28214118747078
1518,CA,90504,16910.0,16910.0,1187534.0,70.22672974571259
1519,CA,90505,17970.0,17970.0,1941594.0,108.04641068447413
1520,CA,90601,15560.0,15560.0,1005366.0,64.61221079691516
1521,CA,90602,11160.0,11160.0,610722.0,54.7241935483871
1522,CA,90603,9960.0,9960.0,833015.0,83.63604417670683
1523,CA,90604,18620.0,18620.0,1071355.0,57.537862513426425
1524,CA,90605,18900.0,18900.0,1100833.0,58.24513227513228
1525,CA,90606,14980.0,14980.0,714259.0,47.68084112149533
1526,CA,90620,22590.0,22590.0,1397704.0,61.87268702965914
1527,CA,90621,16730.0,16730.0,908440.0,54.30005977286312
1528,CA,90623,7790.0,7790.0,614339.0,78.86251604621309
1529,CA,90630,24200.0,24200.0,1939063.0,80.12657024793388
1530,CA,90631,32230.0,32230.0,2225009.0,69.03533974557865
1531,CA,90638,22530.0,22530.0,1578404.0,70.05787838437638
1532,CA,90640,29380.0,29380.0,1416976.0,48.22927161334241
1533,CA,90650,47760.0,47760.0,2208037.0,46.23193048576214
1534,CA,90660,29510.0,29510.0,1338432.0,45.355201626567265
1535,CA,90670,8240.0,8240.0,521103.0,63.240655339805826
1536,CA,90680,14050.0,14050.0,604291.0,43.01003558718861
1537,CA,90701,7700.0,7700.0,389615.0,50.59935064935065
1538,CA,90703,24910.0,24910.0,2186898.0,87.7919710959454
1539,CA,90706,35540.0,35540.0,1667777.0,46.926758581879575
1540,CA,90710,12180.0,12180.0,684367.0,56.18776683087028
1541,CA,90712,15860.0,15860.0,1167235.0,73.59615384615384
1542,CA,90713,14330.0,14330.0,1099704.0,76.74138171667829
1543,CA,90715,9960.0,9960.0,518076.0,52.01566265060241
1544,CA,90716,6160.0,6160.0,213569.0,34.67029220779221
1545,CA,90717,10570.0,10570.0,662040.0,62.633869441816465
1546,CA,90720,11000.0,11000.0,1376502.0,125.13654545454546
1547,CA,90723,24450.0,24450.0,925357.0,37.846912065439675
1548,CA,90731,26610.0,26610.0,1537460.0,57.77752724539647
1549,CA,90732,10460.0,10460.0,1024306.0,97.92600382409178
1550,CA,90740,13800.0,13800.0,1445562.0,104.75086956521739
1551,CA,90744,22560.0,22560.0,899277.0,39.86156914893617
1552,CA,90745,28470.0,28470.0,1484126.0,52.12946961714085
1553,CA,90746,13900.0,13900.0,853702.0,61.41741007194245
1554,CA,90755,5930.0,5930.0,465448.0,78.49038785834739
1555,CA,90802,19850.0,19850.0,1253987.0,63.17314861460957
1556,CA,90803,17910.0,17910.0,2366077.0,132.10926856504747
1557,CA,90804,18170.0,18170.0,835012.0,45.95553109521189
1558,CA,90805,41420.0,41420.0,1634289.0,39.456518590053115
1559,CA,90806,18660.0,18660.0,802235.0,42.992229367631296
1560,CA,90807,16540.0,16540.0,1459122.0,88.21777509068924
1561,CA,90808,19680.0,19680.0,1956891.0,99.43551829268293
1562,CA,90810,17130.0,17130.0,736942.0,43.020548744892004
1563,CA,90813,21460.0,21460.0,693445.0,32.31337371854613
1564,CA,90814,10280.0,10280.0,897289.0,87.28492217898832
1565,CA,90815,19400.0,19400.0,1851164.0,95.42082474226804
1566,CA,91001,17640.0,17640.0,1815218.0,102.90351473922902
1567,CA,91006,14920.0,14920.0,1758123.0,117.83666219839142
1568,CA,91007,14530.0,14530.0,1439944.0,99.10144528561597
1569,CA,91008,510.0,510.0,133908.0,262.56470588235294
1570,CA,91010,12260.0,12260.0,697064.0,56.85676998368679
1571,CA,91011,9570.0,9570.0,2944556.0,307.6861024033438
1572,CA,91016,19420.0,19420.0,1500735.0,77.27780638516992
1573,CA,91020,3670.0,3670.0,263988.0,71.93133514986376
1574,CA,91024,5530.0,5530.0,770903.0,139.40379746835444
1575,CA,91030,12640.0,12640.0,1765294.0,139.65933544303797
1576,CA,91040,9890.0,9890.0,730982.0,73.91122345803842
1577,CA,91042,12460.0,12460.0,764939.0,61.391573033707864
1578,CA,91101,9980.0,9980.0,1056321.0,105.8437875751503
1579,CA,91103,11990.0,11990.0,1113423.0,92.86263552960801
1580,CA,91104,16550.0,16550.0,1328955.0,80.29939577039275
1581,CA,91105,6760.0,6760.0,1823198.0,269.70384615384614
1582,CA,91106,11780.0,11780.0,1660183.0,140.9323429541596
1583,CA,91107,16450.0,16450.0,1948814.0,118.46893617021277
1584,CA,91108,6250.0,6250.0,2245679.0,359.30864
1585,CA,91201,10190.0,10190.0,656267.0,64.40304219823356
1586,CA,91202,10680.0,10680.0,927302.0,86.82602996254681
1587,CA,91203,7420.0,7420.0,450409.0,60.70202156334232
1588,CA,91204,7300.0,7300.0,335404.0,45.94575342465753
1589,CA,91205,16340.0,16340.0,748034.0,45.779314565483475
1590,CA,91206,15210.0,15210.0,1173360.0,77.1439842209073
1591,CA,91207,4860.0,4860.0,732166.0,150.6514403292181
1592,CA,91208,7850.0,7850.0,1012790.0,129.01783439490447
1593,CA,91210,190.0,190.0,35191.0,185.2157894736842
1594,CA,91214,14360.0,14360.0,1465344.0,102.04345403899721
1595,CA,91301,12460.0,12460.0,1803828.0,144.76950240770466
1596,CA,91302,12200.0,12200.0,4651157.0,381.24237704918033
1597,CA,91303,12680.0,12680.0,566190.0,44.65220820189275
1598,CA,91304,23380.0,23380.0,1481597.0,63.37027373823781
1599,CA,91306,22000.0,22000.0,1114588.0,50.66309090909091
1600,CA,91307,12010.0,12010.0,1274866.0,106.1503746877602
1601,CA,91311,18840.0,18840.0,1752534.0,93.021974522293
1602,CA,91316,14160.0,14160.0,2088161.0,147.46899717514125
1603,CA,91320,21540.0,21540.0,2499081.0,116.02047353760446
1604,CA,91321,15610.0,15610.0,1031321.0,66.06796925048046
1605,CA,91324,13780.0,13780.0,970704.0,70.44296081277213
1606,CA,91325,16050.0,16050.0,1139959.0,71.02548286604362
1607,CA,91326,17030.0,17030.0,1946581.0,114.3030534351145
1608,CA,91331,44430.0,44430.0,1665155.0,37.478167904568984
1609,CA,91335,34860.0,34860.0,1629732.0,46.75077452667814
1610,CA,91340,15270.0,15270.0,614005.0,40.20988867059594
1611,CA,91342,42370.0,42370.0,2094653.0,49.43717252773189
1612,CA,91343,26440.0,26440.0,1337354.0,50.58071104387292
1613,CA,91344,25190.0,25190.0,1974978.0,78.40325526002381
1614,CA,91345,9130.0,9130.0,453885.0,49.71358159912377
1615,CA,91350,18540.0,18540.0,1696727.0,91.5170981661273
1616,CA,91351,16410.0,16410.0,966877.0,58.919987812309564
1617,CA,91352,21240.0,21240.0,993944.0,46.79585687382298
1618,CA,91354,14720.0,14720.0,1563315.0,106.20346467391305
1619,CA,91355,15830.0,15830.0,1564050.0,98.80290587492104
1620,CA,91356,14320.0,14320.0,1858272.0,129.76759776536312
1621,CA,91360,20480.0,20480.0,1926518.0,94.06826171875
1622,CA,91361,10460.0,10460.0,2723526.0,260.3753346080306
1623,CA,91362,17970.0,17970.0,3121655.0,173.71480244852532
1624,CA,91364,13640.0,13640.0,2406103.0,176.40051319648094
1625,CA,91367,20970.0,20970.0,2465225.0,117.55960896518836
1626,CA,91377,6770.0,6770.0,924006.0,136.48537666174298
1627,CA,91381,8880.0,8880.0,1321890.0,148.86148648648648
1628,CA,91384,10710.0,10710.0,872157.0,81.43389355742296
1629,CA,91387,19990.0,19990.0,1599426.0,80.01130565282641
1630,CA,91390,8880.0,8880.0,894804.0,100.76621621621622
1631,CA,91401,18320.0,18320.0,1226906.0,66.97085152838427
1632,CA,91402,29380.0,29380.0,1065563.0,36.26831177671885
1633,CA,91403,13930.0,13930.0,2381719.0,170.97767408470926
1634,CA,91405,23400.0,23400.0,936800.0,40.034188034188034
1635,CA,91406,24800.0,24800.0,1299895.0,52.415120967741935
1636,CA,91411,10890.0,10890.0,621949.0,57.1119375573921
1637,CA,91423,17360.0,17360.0,2738177.0,157.72908986175116
1638,CA,91436,9280.0,9280.0,5142438.0,554.142025862069
1639,CA,91501,10000.0,10000.0,785786.0,78.5786
1640,CA,91502,5500.0,5500.0,350281.0,63.68745454545454
1641,CA,91504,12780.0,12780.0,1066224.0,83.42910798122065
1642,CA,91505,16800.0,16800.0,1535788.0,91.41595238095238
1643,CA,91506,10130.0,10130.0,830954.0,82.02902270483712
1644,CA,91601,20260.0,20260.0,1111385.0,54.85612043435341
1645,CA,91602,11280.0,11280.0,1159787.0,102.8179964539007
1646,CA,91604,16140.0,16140.0,2487880.0,154.14374225526643
1647,CA,91605,25080.0,25080.0,1000613.0,39.896850079744816
1648,CA,91606,20510.0,20510.0,886956.0,43.24505119453925
1649,CA,91607,15560.0,15560.0,1269326.0,81.57622107969152
1650,CA,91701,18820.0,18820.0,1441758.0,76.60775770456961
1651,CA,91702,27260.0,27260.0,1319833.0,48.416471019809244
1652,CA,91706,34550.0,34550.0,1336259.0,38.676092619392186
1653,CA,91708,4710.0,4710.0,350221.0,74.35690021231423
1654,CA,91709,35730.0,35730.0,3203847.0,89.66826196473552
1655,CA,91710,36470.0,36470.0,2195601.0,60.202933918289006
1656,CA,91711,16120.0,16120.0,1832401.0,113.67251861042183
1657,CA,91722,17580.0,17580.0,900413.0,51.21803185437998
1658,CA,91723,9250.0,9250.0,500072.0,54.061837837837835
1659,CA,91724,12900.0,12900.0,941923.0,73.01728682170543
1660,CA,91730,31220.0,31220.0,1795774.0,57.519987187700195
1661,CA,91731,12090.0,12090.0,463161.0,38.30942928039702
1662,CA,91732,25990.0,25990.0,952039.0,36.630973451327435
1663,CA,91733,18250.0,18250.0,649109.0,35.56761643835616
1664,CA,91737,11390.0,11390.0,1130909.0,99.28964003511852
1665,CA,91739,16520.0,16520.0,1688782.0,102.22651331719128
1666,CA,91740,12680.0,12680.0,825876.0,65.13217665615142
1667,CA,91741,12600.0,12600.0,1390645.0,110.36865079365079
1668,CA,91744,38340.0,38340.0,1497646.0,39.0622326551904
1669,CA,91745,26130.0,26130.0,1775963.0,67.96643704554153
1670,CA,91746,13950.0,13950.0,612816.0,43.9294623655914
1671,CA,91748,21820.0,21820.0,1347582.0,61.75902841429881
1672,CA,91750,16570.0,16570.0,1538628.0,92.85624622812311
1673,CA,91752,15680.0,15680.0,895047.0,57.082079081632656
1674,CA,91754,17660.0,17660.0,1044495.0,59.14467723669309
1675,CA,91755,15060.0,15060.0,685385.0,45.51029216467464
1676,CA,91761,28010.0,28010.0,1573479.0,56.175615851481616
1677,CA,91762,27200.0,27200.0,1238244.0,45.523676470588235
1678,CA,91763,17190.0,17190.0,762421.0,44.35258871436882
1679,CA,91764,23880.0,23880.0,999314.0,41.847319932998325
1680,CA,91765,22150.0,22150.0,2037460.0,91.98465011286682
1681,CA,91766,29650.0,29650.0,1275310.0,43.01214165261383
1682,CA,91767,21730.0,21730.0,965746.0,44.442982052462035
1683,CA,91768,13510.0,13510.0,562350.0,41.62472242783124
1684,CA,91770,29060.0,29060.0,1217734.0,41.90412938747419
1685,CA,91773,16650.0,16650.0,1401274.0,84.1606006006006
1686,CA,91775,11220.0,11220.0,950693.0,84.73199643493761
1687,CA,91776,19520.0,19520.0,860803.0,44.0985143442623
1688,CA,91780,17040.0,17040.0,1093019.0,64.14430751173708
1689,CA,91784,13100.0,13100.0,1545421.0,117.97106870229008
1690,CA,91786,24450.0,24450.0,1309682.0,53.56572597137014
1691,CA,91789,20790.0,20790.0,1944759.0,93.54300144300144
1692,CA,91790,21600.0,21600.0,1138992.0,52.73111111111111
1693,CA,91791,15980.0,15980.0,1191163.0,74.54086357947435
1694,CA,91792,14050.0,14050.0,725454.0,51.633736654804274
1695,CA,91801,26120.0,26120.0,1410519.0,54.001493108728944
1696,CA,91803,14740.0,14740.0,785311.0,53.27754409769335
1697,CA,91901,7660.0,7660.0,723661.0,94.47271540469974
1698,CA,91902,8750.0,8750.0,895954.0,102.39474285714286
1699,CA,91905,680.0,680.0,32790.0,48.220588235294116
1700,CA,91906,1530.0,1530.0,76892.0,50.2562091503268
1701,CA,91910,38520.0,38520.0,2127772.0,55.23811007268951
1702,CA,91911,41740.0,41740.0,1872983.0,44.87261619549593
1703,CA,91913,22130.0,22130.0,1689669.0,76.35196565747853
1704,CA,91914,7390.0,7390.0,789531.0,106.83775372124492
1705,CA,91915,13120.0,13120.0,1053707.0,80.31303353658537
1706,CA,91916,910.0,910.0,76670.0,84.25274725274726
1707,CA,91917,500.0,500.0,22133.0,44.266
1708,CA,91932,12360.0,12360.0,577576.0,46.729449838187705
1709,CA,91934,260.0,260.0,10321.0,39.69615384615385
1710,CA,91935,4370.0,4370.0,429742.0,98.3391304347826
1711,CA,91941,15910.0,15910.0,1402847.0,88.17391577624136
1712,CA,91942,20160.0,20160.0,1254918.0,62.24791666666667
1713,CA,91945,12730.0,12730.0,613337.0,48.18043990573449
1714,CA,91950,27000.0,27000.0,1031531.0,38.20485185185185
1715,CA,91962,930.0,930.0,73565.0,79.10215053763442
1716,CA,91963,610.0,610.0,22623.0,37.08688524590164
1717,CA,91977,28080.0,28080.0,1448122.0,51.571296296296296
1718,CA,91978,4710.0,4710.0,289986.0,61.56815286624204
1719,CA,91980,1010.0,1010.0,30477.0,30.175247524752475
1720,CA,92003,2660.0,2660.0,267745.0,100.65601503759399
1721,CA,92004,1420.0,1420.0,79316.0,55.85633802816901
1722,CA,92007,5910.0,5910.0,1084209.0,183.45329949238578
1723,CA,92008,14330.0,14330.0,1477641.0,103.1152128401954
1724,CA,92009,20760.0,20760.0,3103815.0,149.50939306358381
1725,CA,92010,8080.0,8080.0,851898.0,105.4329207920792
1726,CA,92011,11330.0,11330.0,1556577.0,137.3854368932039
1727,CA,92014,7340.0,7340.0,2034918.0,277.2367847411444
1728,CA,92019,20260.0,20260.0,1599858.0,78.96633761105628
1729,CA,92020,25770.0,25770.0,1532123.0,59.45374466433838
1730,CA,92021,30450.0,30450.0,1619368.0,53.181215106732346
1731,CA,92024,25270.0,25270.0,3821778.0,151.2377522754254
1732,CA,92025,21550.0,21550.0,1328134.0,61.630348027842224
1733,CA,92026,24310.0,24310.0,1646308.0,67.7214315096668
1734,CA,92027,25170.0,25170.0,1496165.0,59.44239173619388
1735,CA,92028,21980.0,21980.0,1665499.0,75.77338489535941
1736,CA,92029,9550.0,9550.0,1012423.0,106.01287958115184
1737,CA,92036,1650.0,1650.0,111334.0,67.47515151515151
1738,CA,92037,18520.0,18520.0,4658139.0,251.51938444924406
1739,CA,92040,20620.0,20620.0,1369758.0,66.4286129970902
1740,CA,92054,18890.0,18890.0,1130083.0,59.824404446797246
1741,CA,92056,26560.0,26560.0,1781888.0,67.08915662650602
1742,CA,92057,27220.0,27220.0,1716344.0,63.054518736223365
1743,CA,92058,16910.0,16910.0,803334.0,47.506445890005914
1744,CA,92059,900.0,900.0,72372.0,80.41333333333333
1745,CA,92061,1450.0,1450.0,134992.0,93.09793103448276
1746,CA,92064,22650.0,22650.0,2639087.0,116.51598233995585
1747,CA,92065,17150.0,17150.0,1343254.0,78.32384839650146
1748,CA,92066,150.0,150.0,8307.0,55.38
1749,CA,92069,21770.0,21770.0,1396565.0,64.15089572806615
1750,CA,92070,560.0,560.0,34155.0,60.99107142857143
1751,CA,92071,26430.0,26430.0,1840153.0,69.62364737041241
1752,CA,92075,6780.0,6780.0,1298170.0,191.47050147492627
1753,CA,92078,21340.0,21340.0,1998224.0,93.63748828491097
1754,CA,92081,13730.0,13730.0,1025150.0,74.66496722505462
1755,CA,92082,9270.0,9270.0,743937.0,80.25210355987055
1756,CA,92083,17710.0,17710.0,811702.0,45.83297571993224
1757,CA,92084,22400.0,22400.0,1469736.0,65.61321428571429
1758,CA,92086,540.0,540.0,25489.0,47.20185185185185
1759,CA,92091,630.0,630.0,237760.0,377.3968253968254
1760,CA,92101,21100.0,21100.0,2342558.0,111.02170616113744
1761,CA,92102,19910.0,19910.0,871134.0,43.75359116022099
1762,CA,92103,19470.0,19470.0,2066697.0,106.1477657935285
1763,CA,92104,25100.0,25100.0,1590308.0,63.358884462151394
1764,CA,92105,29990.0,29990.0,1056026.0,35.21260420140047
1765,CA,92106,9530.0,9530.0,1313254.0,137.80209863588667
1766,CA,92107,15280.0,15280.0,1347902.0,88.21348167539267
1767,CA,92108,12720.0,12720.0,965205.0,75.88089622641509
1768,CA,92109,25460.0,25460.0,2191509.0,86.07655145326001
1769,CA,92110,13340.0,13340.0,1038347.0,77.83710644677662
1770,CA,92111,22630.0,22630.0,1365053.0,60.32050375607601
1771,CA,92113,21650.0,21650.0,683687.0,31.579076212471133
1772,CA,92114,31920.0,31920.0,1414737.0,44.321334586466165
1773,CA,92115,25830.0,25830.0,1373931.0,53.19128919860627
1774,CA,92116,18530.0,18530.0,1368775.0,73.86805180787911
1775,CA,92117,26980.0,26980.0,1956391.0,72.51263899184582
1776,CA,92118,7840.0,7840.0,1156762.0,147.54617346938775
1777,CA,92119,11960.0,11960.0,981366.0,82.05401337792642
1778,CA,92120,14560.0,14560.0,1327795.0,91.19471153846153
1779,CA,92121,2570.0,2570.0,409437.0,159.31400778210116
1780,CA,92122,18920.0,18920.0,1895102.0,100.16395348837209
1781,CA,92123,14880.0,14880.0,1108496.0,74.49569892473119
1782,CA,92124,13220.0,13220.0,1133016.0,85.70468986384266
1783,CA,92126,37050.0,37050.0,2535852.0,68.44404858299595
1784,CA,92127,19690.0,19690.0,3356236.0,170.4538344337227
1785,CA,92128,23990.0,23990.0,2483233.0,103.51117132138391
1786,CA,92129,24190.0,24190.0,2597321.0,107.3716825134353
1787,CA,92130,24810.0,24810.0,5247657.0,211.51378476420797
1788,CA,92131,16480.0,16480.0,2482110.0,150.6134708737864
1789,CA,92139,17440.0,17440.0,843015.0,48.33801605504587
1790,CA,92154,43100.0,43100.0,1960643.0,45.49055684454756
1791,CA,92173,23050.0,23050.0,758051.0,32.88724511930586
1792,CA,92201,24940.0,24940.0,1084674.0,43.49133921411387
1793,CA,92203,12670.0,12670.0,936530.0,73.9171270718232
1794,CA,92210,1870.0,1870.0,396537.0,212.05187165775402
1795,CA,92211,12240.0,12240.0,1119783.0,91.48553921568627
1796,CA,92220,13920.0,13920.0,718376.0,51.60747126436782
1797,CA,92223,23910.0,23910.0,1570623.0,65.68895859473024
1798,CA,92225,5340.0,5340.0,241450.0,45.21535580524345
1799,CA,92227,10450.0,10450.0,554337.0,53.046602870813395
1800,CA,92230,930.0,930.0,32683.0,35.14301075268817
